review_id,date,rating,review_text,platform,app_version,country,city,device,user_segment,subscription_tier,customer_tenure_months,acquisition_channel,language,support_ticket_created,verified_user
REV-004745,2025-07-30,2,password reset is stuck in a loop 😕,iOS,3.0.0,United States,New York,iPhone 15,Returning User,Premium,13.0,Organic,English,False,True
REV-004746,2025-07-16,2,card declined at a regular merchant veryyy slow,iOS,3.0.0,India,Ahmedabad,iPhone 15,New User,Free,0.0,Organic,Informal English,False,True
REV-004747,2025-12-17,3,"On my account, Would be useful if you added team access and permissions. I tried twice on Wi-Fi and mobile data. Also, great app and the interface is clean. Hope the next update resolves it.",iOS,3.2.1,India,Delhi,iPhone 13,Returning User,Premium,15.0,Paid Search,English,True,True
REV-004748,2026-02-18,3,"On my account, Feature request: please add team access and permissions. This should be clearer.",Android,3.2.2,India,Kolkata,Samsung Galaxy A54,Power User,Free,45.0,Referral,English,True,True
REV-004749,2026-05-05,2,device verification keeps repeating,iOS,3.4.0,India,Bhopal,iPhone 15 Pro,Student,Free,16.0,Referral,English,False,False
REV-004750,2025-08-14,2,the app asks for device verification again,iOS,3.0.1,India,Bengaluru,iPhone 13,New User,Free,3.0,Referral,English,False,True
REV-004751,2025-09-17,3,"On my account, the app is slow when the dashboard loads. The rest of the app is useful. Also, the refund arrived much faster than expected. Need a reliable solution.",iOS,3.1.0,India,Bhopal,iPhone SE,Returning User,Free,8.0,Referral,English,False,True
REV-004752,2026-01-15,2,I noticed that card declined even though funds are available. Need a reliable solution.,iOS,3.2.2,India,Bhopal,iPhone SE,New User,Free,3.0,Paid Search,English,False,True
REV-004753,2025-11-28,5,the payment notification arrived late. Kindly check asap.,Android,3.2.0,United States,New York,Motorola Edge,Power User,Premium,38.0,Referral,English,False,True
REV-004754,2025-12-28,3,"After the latest update, there are too many promotional alerts. Hope the next update resolves it.",iOS,3.2.1,India,Mumbai,iPhone SE,Returning User,Free,18.0,Paid Search,English,False,True
REV-004755,2026-05-26,3,transaction status not updating,Web,3.4.0,India,Hyderabad,Chrome on macOS,Returning User,,24.0,Social,English,False,False
REV-004756,2026-01-21,3,Wish there was CSV export for transactions.,Android,3.2.2,United States,New York,OnePlus 12,Student,Free,6.0,Campus Campaign,English,False,True
REV-004757,2025-12-10,1,"membership benefit is missing. this is especially frustrating on a paid plan. also, transaction alerts are useful. need a reliable solution.",iOS,3.2.1,India,Jaipur,iPhone 15,Returning User,Free,14.0,Paid Search,Informal English,False,True
REV-004758,2026-06-26,5,excellent service and reliable transfers,iOS,3.4.0,India,Kolkata,iPhone 15 Pro,Returning User,Premium,20.0,Organic,English,False,True
REV-004759,2025-07-27,5,"For the last few days, Need an option to add personalized recommendations for spending. It worked fine last week. Also, great app and the interface is clean. Kindly check asap.",Android,3.0.0,United Arab Emirates,Abu Dhabi,Samsung Galaxy A54,Power User,Premium,41.0,Organic,English,False,True
REV-004760,2026-05-30,4,I noticed that support fixed my issue quickly. This should be clearer.,Android,3.4.0,India,Hyderabad,Samsung Galaxy A54,New User,Premium,3.0,Social,English,False,True
REV-004761,2026-01-04,1,"After the latest update, card declined even though funds are available. This should be clearer.",iOS,3.2.1,United States,San Francisco,iPhone SE,Returning User,Premium,18.0,Paid Search,English,True,True
REV-004762,2026-01-05,5,a cancellation fee appeared without warning,Android,3.2.1,United Kingdom,London,Nothing Phone 2,Returning User,Premium,23.0,Organic,English,False,False
REV-004763,2026-05-25,4,I noticed that Please add PDF statements. Need a reliable solution.,iOS,3.4.0,India,Jaipur,iPhone 14,Power User,Premium,20.0,Partnership,English,False,True
REV-004764,2026-01-06,3,"After the latest update, Need an option to add personalized recommendations for spending. Please fix this.",iOS,3.2.1,India,Hyderabad,iPhone 15 Pro,New User,Free,1.0,Paid Search,English,False,True
REV-004765,2025-12-16,5,"Honestly, excellent service and reliable transfers. Hope the next update resolves it.",Android,3.2.1,India,Pune,Xiaomi Redmi Note 13,Power User,Free,38.0,Organic,English,False,True
REV-004766,2025-10-20,1,card declined even though funds are available. Hope the next update resolves it.,Android,3.1.1,India,Pune,Motorola Edge,Returning User,Free,22.0,Referral,English,True,True
REV-004767,2026-03-02,5,support ka reply late mila,Web,3.3.0,United States,New York,Chrome on macOS,New User,Free,3.0,Paid Search,Hinglish,True,True
REV-004768,2026-01-31,2,"Honestly, card declined even though funds are available. Need a reliable solution.",Android,3.2.2,India,Chennai,Google Pixel 8,Returning User,Free,21.0,Organic,English,True,True
REV-004769,2025-09-24,1,"Honestly, search results are irrelevant. Kindly check asap.",iOS,3.1.0,United States,New York,iPhone SE,New User,Free,3.0,Social,English,False,True
REV-004770,2026-03-11,5,"Since yesterday, Please add scheduled delivery for recurring payments. Need a reliable solution.",iOS,3.3.0,India,Jaipur,iPhone 13,Returning User,Free,23.0,Organic,English,False,True
REV-004771,2026-02-26,5,approval is delayed and I cannot log in,Android,3.2.2,India,Delhi,Google Pixel 8,New User,Free,3.0,Social,English,False,True
REV-004772,2025-12-06,1,"Honestly, I was charged twice for one payment. Hope the next update resolves it.",Android,3.2.1,Singapore,Singapore,Google Pixel 8,Returning User,Free,23.0,Referral,English,True,True
REV-004773,2025-07-02,2,I noticed that I need help because this looks like a scam.,iOS,3.0.0,United Arab Emirates,Abu Dhabi,iPhone 14,Small Business,Business,7.0,Partnership,English,False,True
REV-004774,2025-12-18,1,"For the last few days, my card freeze button not working. Also, the refund arrived much faster than expected. veryyy slow",Web,3.2.1,Singapore,Singapore,Edge on Windows,Student,Free,18.0,Social,English,False,True
REV-004775,2025-07-03,5,payments are fast and reliable now,iOS,3.0.0,India,Chennai,iPhone 15,Returning User,Premium,6.0,Organic,English,True,False
REV-004776,2025-07-31,3,Add support for better filters and sorting for transaction history,Android,3.0.0,India,Bengaluru,Samsung Galaxy A54,Returning User,Free,16.0,Organic,English,False,True
REV-004777,2025-12-14,5,"On my account, the app crashes on startup. It worked fine last week. Also, onboarding was simple. Need a reliable solution.",Web,3.2.1,India,Bengaluru,Edge on Windows,Returning User,Premium,9.0,Referral,English,False,True
REV-004778,2025-08-03,4,"Honestly, support fixed the issue but the slow response was frustrating. Hope the next update resolves it. 🙏",iOS,3.0.1,India,Jaipur,iPhone 13,Student,Free,2.0,Campus Campaign,Informal English,False,True
REV-004779,2025-10-22,5,"For the last few days, payments are fast and reliable now. This should be clearer.",iOS,3.1.1,India,Bhopal,iPhone SE,Power User,Free,44.0,Organic,English,False,True
REV-004780,2026-03-01,4,"After the latest update, I was charged twice for one payment. Kindly check asap.",Web,3.3.0,India,Bengaluru,Safari on macOS,Returning User,Free,14.0,Organic,English,False,True
REV-004781,2025-11-07,1,"After the latest update, the app crash opens transaction history. The rest of the app is useful. Also, excellent service and reliable transfers. Please fix this.",iOS,3.2.0,India,Chennai,iPhone SE,Returning User,Free,16.0,Organic,English,False,
REV-004782,2026-06-30,3,international conversion fee is excessive,iOS,3.4.0,United States,New York,iPhone 14,Student,Free,1.0,Campus Campaign,English,False,False
REV-004783,2026-05-22,1,"Since yesterday, password reset is stuck in a loop. Kindly check asap. 🙏",Web,3.4.0,India,Mumbai,Firefox on Linux,Returning User,Free,15.0,Referral,English,True,False
REV-004784,2026-02-06,2,"OTP nahi aa raha, cannot log in!!",Web,3.2.2,India,Chennai,Safari on macOS,Power User,Premium,16.0,Organic,Hinglish,True,True
REV-004785,2026-06-16,4,"On my account, payments are fast and reliable now. It worked fine last week. Also, transaction status not updating. Hope the next update resolves it.",Android,3.4.0,United States,New York,Xiaomi Redmi Note 13,New User,Free,2.0,Paid Search,English,False,True
REV-004786,2026-05-05,5,"transaction alerts are missing. It worked fine last week. Also, the latest version feels smooth and easy to use. Kindly check asap.",Android,3.4.0,India,Chennai,Nothing Phone 2,Student,Free,10.0,Referral,English,False,True
REV-004787,2025-11-12,1,"After the latest update, I cannot track the replacement card. Hope the next update resolves it.",Android,3.2.0,India,Bengaluru,Google Pixel 8,Returning User,Free,6.0,Referral,English,True,True
REV-004788,2026-03-20,2,  I  noticed  that payment failed but money deducted. This should be clearer.  ,Android,3.3.0,India,Kolkata,OnePlus Nord,New User,Free,2.0,Organic,Informal English,False,True
REV-004789,2025-08-24,1,points missing after a bill payment,iOS,3.0.1,India,Jaipur,iPhone 15 Pro,Power User,Free,32.0,Referral,English,True,True
REV-004790,2026-03-06,1,"Since yesterday, I was charged twice for one payment. This should be clearer.",Android,3.3.0,India,Delhi,Motorola Edge,Student,Free,12.0,Campus Campaign,English,False,True
REV-004791,2025-12-31,3,"Honestly, international conversion fee is excessive. It worked fine last week. Also, transaction alerts are useful. Kindly check asap.",iOS,3.2.1,India,Hyderabad,iPhone 15 Pro,Student,Free,8.0,Referral,English,False,True
REV-004792,2025-07-08,3,payment pending hai aur money deducted. Please fix this.,Android,3.0.0,India,Mumbai,Samsung Galaxy S23,Power User,Premium,15.0,Organic,Hinglish,True,True
REV-004793,2025-10-21,4,the refund arrived much faster than expected,Android,3.1.1,United States,New York,Nothing Phone 2,Returning User,Free,4.0,Paid Search,English,False,True
REV-004794,2026-06-10,3,"I noticed that I cannot contact support. Also, excellent service and reliable transfers. Need a reliable solution.",Android,3.4.0,India,Chennai,Xiaomi Redmi Note 13,Returning User,Free,8.0,Social,English,True,False
REV-004795,2025-11-10,1,  profile  details  cannot be edited  ,iOS,3.2.0,India,Kolkata,iPhone 15 Pro,New User,Free,3.0,Organic,Informal English,True,True
REV-004796,2025-09-10,2,"On my account, membership benefit is missing.",Android,3.1.0,India,Ahmedabad,Motorola Edge,Student,Premium,10.0,Social,English,False,True
REV-004797,2025-09-13,4,I noticed that Need an option to add recurring transfers. Kindly check asap.,Android,3.1.0,India,Pune,Samsung Galaxy A54,Power User,Free,45.0,Referral,English,False,False
REV-004798,2025-12-27,1,"On my account, an unrecognized transaction appeared. This should be clearer.",Android,3.2.1,India,Mumbai,OnePlus 12,Returning User,Premium,20.0,Referral,English,False,True
REV-004799,2026-04-27,5,there are too many promotional alerts,iOS,3.3.1,India,Ahmedabad,iPhone 13,Returning User,Free,22.0,Organic,English,False,True
REV-004800,2026-03-23,2,I noticed that a cancellation fee appeared without warning. Hope the next update resolves it.,Android,3.3.0,India,Mumbai,Nothing Phone 2,Student,Free,11.0,Social,English,False,True
REV-004801,2025-12-15,3,the update installation keeps failing,Android,3.2.1,Australia,Melbourne,Xiaomi Redmi Note 13,Returning User,Premium,5.0,Paid Search,English,True,True
REV-004802,2025-09-22,1,"On my account, a cancellation fee appeared without warning. This should be clearer.",iOS,3.1.0,United Kingdom,Manchester,iPhone 15 Pro,Returning User,Free,4.0,Paid Search,English,True,True
REV-004803,2025-07-20,3,the refund is still pending veryyy slow,iOS,3.0.0,United Kingdom,London,iPhone 14,Returning User,Free,20.0,Referral,English,False,True
REV-004804,2025-12-22,1,the app freeze happens after login,Android,3.2.1,United Kingdom,Manchester,Samsung Galaxy A54,Power User,Free,31.0,Referral,English,False,True
REV-004805,2026-04-16,3,"On my account, Feature request: please add a one-tap reorder option for bill payments. This is especially frustrating on a paid plan. Also, transaction alerts are useful. This should be clearer.",Android,3.3.1,India,Bengaluru,Google Pixel 8,Returning User,Premium,13.0,Social,English,False,True
REV-004806,2026-03-15,1,"On my account, support ka reply late mila. Kindly check asap.",Android,3.3.0,United Kingdom,Manchester,Google Pixel 8,Power User,Premium,24.0,Partnership,Hinglish,True,True
REV-004807,2025-12-09,2,"Since yesterday, document upload has a UI bug.",iOS,3.2.1,United Arab Emirates,Abu Dhabi,iPhone 15 Pro,Returning User,Free,5.0,Organic,English,True,False
REV-004808,2026-02-10,2,"For the last few days, document upload has a UI bug. Need a reliable solution.",Android,3.2.2,United Arab Emirates,Dubai,Samsung Galaxy S23,New User,Premium,1.0,Organic,English,False,False
REV-004809,2025-12-15,5,"On my account, points missing after a bill payment. Need a reliable solution.",iOS,3.2.1,India,Kolkata,iPhone 14,Student,Premium,13.0,Campus Campaign,English,False,True
REV-004810,2026-02-03,3,support fixed my issue quickly,iOS,3.2.2,India,Bhopal,iPhone SE,Returning User,Free,10.0,Organic,English,False,True
REV-004811,2026-01-10,1,"For the last few days, the refund arrived much faster than expected. This happened while paying a bill. Also, the payment notification arrived late. This should be clearer.",iOS,3.2.1,United States,San Francisco,iPhone 15 Pro,New User,Free,1.0,Organic,English,False,True
REV-004812,2026-03-06,2,I noticed that the app asks for device verification again. This should be clearer.,iOS,3.3.0,India,Jaipur,iPhone 15,New User,Free,0.0,Social,English,False,True
REV-004813,2026-01-06,3,"Honestly, the ticket was closed before resolution. This should be clearer.",iOS,3.2.1,India,Ahmedabad,iPhone 13,Small Business,Premium,37.0,Business Sales,English,False,True
REV-004814,2026-06-03,5,support fixed my issue quickly,Android,3.4.0,India,Mumbai,Google Pixel 8,Returning User,Free,21.0,Organic,English,False,True
REV-004815,2025-12-13,1,"On my account, document upload has a UI bug. This is especially frustrating on a paid plan. Also, great app and the interface is clean. This should be clearer.",Web,3.2.1,India,Bhopal,Chrome on Windows,New User,Free,0.0,Social,English,False,True
REV-004816,2025-07-07,1,the payment notification arrived late,Android,3.0.0,India,Pune,Xiaomi Redmi Note 13,Small Business,Premium,30.0,Business Sales,English,False,True
REV-004817,2025-10-03,1,small order fee makes no sense,iOS,3.1.1,India,Chennai,iPhone SE,Small Business,Premium,24.0,Organic,English,False,True
REV-004818,2026-01-03,2,selfie verification is not working. Kindly check asap.,Android,3.2.1,India,Bengaluru,Samsung Galaxy S23,New User,Free,0.0,Paid Search,English,False,True
REV-004819,2026-01-19,1,I receive duplicate notification messages. Please fix this.,Android,3.2.2,India,Delhi,OnePlus Nord,Returning User,Free,15.0,Organic,English,False,True
REV-004820,2026-01-24,1,card issue controls are not working...,Android,3.2.2,India,Jaipur,Samsung Galaxy S23,Power User,Premium,14.0,Organic,English,False,True
REV-004821,2026-03-12,3,"After the latest update, checkout failed during bill payment. Hope the next update resolves it.",Android,3.3.0,United Kingdom,Manchester,OnePlus Nord,New User,Free,0.0,Paid Search,English,True,True
